Season,Team1,Team2,Target,Seed1,Seed2,SeedDiff,PPG_T1,PAPG_T1,PPG_T2,PAPG_T2,PDiff_T1,PDiff_T2,PPG_Diff,PAPG_Diff,PPG_T1.1,FG_Percentage_T1,FG3_Percentage_T1,FT_Percentage_T1,Ast_Per_Game_T1,TO_Per_Game_T1,Stl_Per_Game_T1,Blk_Per_Game_T1,Reb_Per_Game_T1,PPG_T2.1,FG_Percentage_T2,FG3_Percentage_T2,FT_Percentage_T2,Ast_Per_Game_T2,TO_Per_Game_T2,Stl_Per_Game_T2,Blk_Per_Game_T2,Reb_Per_Game_T2,Last5_PPG_T1,Win_Perc_Last5_T1,Last5_PointDiff_T1,Last10_PPG_T1,Win_Perc_Last10_T1,Last10_PointDiff_T1,Last5_PPG_T2,Win_Perc_Last5_T2,Last5_PointDiff_T2,Last10_PPG_T2,Win_Perc_Last10_T2,Last10_PointDiff_T2,SOS_T1,SOS_T2,ConfTourneyStage_T1,ConfTourneyStage_T2
2003,1141,1181,0,11,3,8,79.34,73.24,81.97,70.4,6.1,11.57,2.62,2.84,79.34,0.51,0.38,0.77,15.62,18.24,7.1,4.0,33.86,81.97,0.45,0.36,0.71,13.83,14.03,8.5,5.13,36.87,83.4,1.0,85.0,83.9,0.9,117.0,78.6,0.8,39.0,77.3,0.8,92.0,147.78,84.02,4,4
2003,1242,1113,1,2,10,-8,81.33,66.37,75.97,69.17,14.97,6.79,5.37,2.81,81.33,0.49,0.34,0.67,16.73,14.9,10.13,4.9,41.2,75.97,0.48,0.32,0.67,15.55,14.0,5.21,4.24,37.0,75.0,0.8,42.0,77.3,0.8,122.0,79.2,0.4,4.0,82.7,0.6,65.0,78.66,89.32,3,2
2003,1113,1242,0,10,2,8,75.97,69.17,81.33,66.37,6.79,14.97,5.37,2.81,75.97,0.48,0.32,0.67,15.55,14.0,5.21,4.24,37.0,81.33,0.49,0.34,0.67,16.73,14.9,10.13,4.9,41.2,79.2,0.4,4.0,82.7,0.6,65.0,75.0,0.8,42.0,77.3,0.8,122.0,89.32,78.66,2,3
2003,1266,1281,1,3,6,-3,78.39,67.68,71.77,66.48,10.71,5.29,6.62,1.19,78.39,0.48,0.38,0.77,16.32,13.57,6.0,3.64,37.18,71.77,0.44,0.36,0.66,13.74,13.61,5.71,4.32,39.39,80.2,0.8,29.0,75.5,0.8,58.0,63.8,0.6,9.0,65.3,0.6,11.0,106.66,79.46,2,4
2003,1281,1266,0,6,3,3,71.77,66.48,78.39,67.68,5.29,10.71,6.62,1.19,71.77,0.44,0.36,0.66,13.74,13.61,5.71,4.32,39.39,78.39,0.48,0.38,0.77,16.32,13.57,6.0,3.64,37.18,63.8,0.6,9.0,65.3,0.6,11.0,80.2,0.8,29.0,75.5,0.8,58.0,79.46,106.66,4,2
2003,1323,1228,1,5,4,1,80.1,71.19,75.43,61.4,8.9,14.03,4.66,9.79,80.1,0.45,0.38,0.76,16.9,12.77,7.45,5.65,38.26,75.43,0.49,0.37,0.72,18.27,13.17,7.0,3.1,35.13,83.0,0.2,-22.0,78.7,0.4,-5.0,76.4,0.8,66.0,74.8,0.8,128.0,88.07,103.71,0,4
2003,1228,1323,0,4,5,-1,75.43,61.4,80.1,71.19,14.03,8.9,4.66,9.79,75.43,0.49,0.37,0.72,18.27,13.17,7.0,3.1,35.13,80.1,0.45,0.38,0.76,16.9,12.77,7.45,5.65,38.26,76.4,0.8,66.0,74.8,0.8,128.0,83.0,0.2,-22.0,78.7,0.4,-5.0,103.71,88.07,4,0
2003,1328,1143,1,1,8,-7,71.17,60.17,74.48,69.76,11.0,4.72,3.32,9.59,71.17,0.45,0.39,0.71,14.17,11.8,6.93,3.77,37.1,74.48,0.47,0.38,0.69,16.0,14.17,6.55,2.79,35.62,67.4,0.8,44.0,66.2,0.8,62.0,69.2,0.4,-11.0,71.2,0.6,16.0,84.26,108.51,4,3
2003,1143,1328,0,8,1,7,74.48,69.76,71.17,60.17,4.72,11.0,3.32,9.59,74.48,0.47,0.38,0.69,16.0,14.17,6.55,2.79,35.62,71.17,0.45,0.39,0.71,14.17,11.8,6.93,3.77,37.1,69.2,0.4,-11.0,71.2,0.6,16.0,67.4,0.8,44.0,66.2,0.8,62.0,108.51,84.26,3,4
2003,1458,1409,1,5,13,-8,70.72,58.69,73.52,65.26,12.03,8.26,2.79,6.57,70.72,0.46,0.36,0.74,13.31,10.52,6.97,2.83,32.86,73.52,0.46,0.36,0.73,14.77,14.32,7.58,5.0,36.97,62.6,0.8,40.0,63.9,0.7,59.0,72.6,1.0,64.0,73.1,0.9,131.0,107.39,148.47,2,4
2003,1409,1458,0,13,5,8,73.52,65.26,70.72,58.69,8.26,12.03,2.79,6.57,73.52,0.46,0.36,0.73,14.77,14.32,7.58,5.0,36.97,70.72,0.46,0.36,0.74,13.31,10.52,6.97,2.83,32.86,72.6,1.0,64.0,73.1,0.9,131.0,62.6,0.8,40.0,63.9,0.7,59.0,148.47,107.39,4,2
2003,1120,1448,1,10,2,8,70.1,65.57,78.41,67.62,4.53,10.79,8.31,2.05,70.1,0.47,0.34,0.66,13.4,15.9,8.03,4.97,34.5,78.41,0.46,0.34,0.75,14.59,15.1,6.41,4.38,41.69,61.6,0.4,-17.0,62.1,0.4,-74.0,77.0,0.8,37.0,75.6,0.8,44.0,92.38,95.41,3,3
2003,1448,1120,0,2,10,-8,78.41,67.62,70.1,65.57,10.79,4.53,8.31,2.05,78.41,0.46,0.34,0.75,14.59,15.1,6.41,4.38,41.69,70.1,0.47,0.34,0.66,13.4,15.9,8.03,4.97,34.5,77.0,0.8,37.0,75.6,0.8,44.0,61.6,0.4,-17.0,62.1,0.4,-74.0,95.41,92.38,3,3
2003,1139,1257,1,12,4,8,68.59,60.93,81.83,68.47,7.66,13.37,13.25,7.54,68.59,0.48,0.39,0.72,12.97,10.41,6.34,1.86,28.21,81.83,0.46,0.36,0.7,16.6,13.37,7.2,4.73,38.3,64.6,0.8,13.0,66.1,0.8,44.0,83.8,0.8,62.0,80.0,0.6,38.0,155.42,92.22,4,4
2003,1257,1139,0,4,12,-8,81.83,68.47,68.59,60.93,13.37,7.66,13.25,7.54,81.83,0.46,0.36,0.7,16.6,13.37,7.2,4.73,38.3,68.59,0.48,0.39,0.72,12.97,10.41,6.34,1.86,28.21,83.8,0.8,62.0,80.0,0.6,38.0,64.6,0.8,13.0,66.1,0.8,44.0,92.22,155.42,4,4
2003,1246,1428,1,1,9,-8,77.53,64.09,66.73,60.0,13.44,6.73,10.8,4.09,77.53,0.49,0.36,0.71,16.19,14.06,7.81,5.09,37.03,66.73,0.46,0.38,0.7,13.2,12.7,4.67,3.77,33.33,79.6,1.0,109.0,75.6,1.0,164.0,58.2,0.6,1.0,66.2,0.7,34.0,77.92,112.33,4,3
2003,1428,1246,0,9,1,8,66.73,60.0,77.53,64.09,6.73,13.44,10.8,4.09,66.73,0.46,0.38,0.7,13.2,12.7,4.67,3.77,33.33,77.53,0.49,0.36,0.71,16.19,14.06,7.81,5.09,37.03,58.2,0.6,1.0,66.2,0.7,34.0,79.6,1.0,109.0,75.6,1.0,164.0,112.33,77.92,3,4
2003,1268,1462,1,6,3,3,80.79,66.86,78.23,65.97,13.93,12.27,2.55,0.89,80.79,0.46,0.4,0.7,18.89,14.11,10.89,6.61,40.5,78.23,0.45,0.36,0.75,16.4,13.03,5.47,3.03,39.43,81.0,0.6,68.0,80.1,0.5,74.0,78.0,0.8,39.0,81.4,0.9,95.0,101.24,122.29,2,3
2003,1462,1268,0,3,6,-3,78.23,65.97,80.79,66.86,12.27,13.93,2.55,0.89,78.23,0.45,0.36,0.75,16.4,13.03,5.47,3.03,39.43,80.79,0.46,0.4,0.7,18.89,14.11,10.89,6.61,40.5,78.0,0.8,39.0,81.4,0.9,95.0,81.0,0.6,68.0,80.1,0.5,74.0,122.29,101.24,3,2
2003,1277,1196,1,7,2,5,67.23,60.97,75.9,64.68,6.26,11.23,8.68,3.71,67.23,0.45,0.37,0.73,13.61,14.55,6.39,3.71,34.94,75.9,0.48,0.39,0.71,16.42,13.39,7.77,4.1,35.06,66.2,0.8,61.0,63.4,0.6,42.0,75.6,0.4,29.0,74.0,0.6,92.0,85.41,95.08,3,2
2003,1196,1277,0,2,7,-5,75.9,64.68,67.23,60.97,11.23,6.26,8.68,3.71,75.9,0.48,0.39,0.71,16.42,13.39,7.77,4.1,35.06,67.23,0.45,0.37,0.73,13.61,14.55,6.39,3.71,34.94,75.6,0.4,29.0,74.0,0.6,92.0,66.2,0.8,61.0,63.4,0.6,42.0,95.08,85.41,2,3
2003,1338,1231,1,2,7,-5,74.6,58.83,70.53,67.0,15.77,3.53,4.07,8.17,74.6,0.5,0.36,0.64,17.77,15.1,8.07,4.1,36.67,70.53,0.43,0.35,0.71,13.81,11.5,4.44,5.34,36.84,68.8,1.0,73.0,71.9,0.9,114.0,70.4,0.6,30.0,69.8,0.6,25.0,112.28,85.88,4,3
2003,1231,1338,0,7,2,5,70.53,67.0,74.6,58.83,3.53,15.77,4.07,8.17,70.53,0.43,0.35,0.71,13.81,11.5,4.44,5.34,36.84,74.6,0.5,0.36,0.64,17.77,15.1,8.07,4.1,36.67,70.4,0.6,30.0,69.8,0.6,25.0,68.8,1.0,73.0,71.9,0.9,114.0,85.88,112.28,3,4
2003,1393,1329,1,3,6,-3,80.1,69.9,68.72,62.21,10.21,6.52,11.38,7.69,80.1,0.47,0.33,0.69,14.97,13.62,8.31,7.28,41.21,68.72,0.44,0.38,0.65,12.24,14.66,8.79,5.59,36.45,81.8,0.8,14.0,78.3,0.8,47.0,61.8,0.2,-12.0,63.8,0.3,-29.0,100.97,89.22,3,2
2003,1329,1393,0,6,3,3,68.72,62.21,80.1,69.9,6.52,10.21,11.38,7.69,68.72,0.44,0.38,0.65,12.24,14.66,8.79,5.59,36.45,80.1,0.47,0.33,0.69,14.97,13.62,8.31,7.28,41.21,61.8,0.2,-12.0,63.8,0.3,-29.0,81.8,0.8,14.0,78.3,0.8,47.0,89.22,100.97,2,3
2003,1400,1345,1,1,9,-8,78.86,68.68,71.75,65.25,10.18,6.5,7.11,3.43,78.86,0.45,0.35,0.71,14.5,13.43,6.39,3.86,42.32,71.75,0.44,0.33,0.75,12.25,13.82,7.18,2.93,33.86,77.8,0.8,31.0,78.0,0.8,64.0,59.0,0.4,4.0,64.5,0.4,-13.0,82.81,83.68,2,2
2003,1345,1400,0,9,1,8,71.75,65.25,78.86,68.68,6.5,10.18,7.11,3.43,71.75,0.44,0.33,0.75,12.25,13.82,7.18,2.93,33.86,78.86,0.45,0.35,0.71,14.5,13.43,6.39,3.86,42.32,59.0,0.4,4.0,64.5,0.4,-13.0,77.8,0.8,31.0,78.0,0.8,64.0,83.68,82.81,2,2
2003,1112,1323,1,1,5,-4,85.21,70.25,80.1,71.19,14.96,8.9,5.12,0.94,85.21,0.46,0.35,0.7,17.64,14.79,8.46,4.21,42.82,80.1,0.45,0.38,0.76,16.9,12.77,7.45,5.65,38.26,81.8,0.8,29.0,85.6,0.9,128.0,83.0,0.2,-22.0,78.7,0.4,-5.0,89.41,88.07,2,0
2003,1323,1112,0,5,1,4,80.1,71.19,85.21,70.25,8.9,14.96,5.12,0.94,80.1,0.45,0.38,0.76,16.9,12.77,7.45,5.65,38.26,85.21,0.46,0.35,0.7,17.64,14.79,8.46,4.21,42.82,83.0,0.2,-22.0,78.7,0.4,-5.0,81.8,0.8,29.0,85.6,0.9,128.0,88.07,89.41,0,2
2003,1242,1181,1,2,3,-1,81.33,66.37,81.97,70.4,14.97,11.57,0.63,4.03,81.33,0.49,0.34,0.67,16.73,14.9,10.13,4.9,41.2,81.97,0.45,0.36,0.71,13.83,14.03,8.5,5.13,36.87,75.0,0.8,42.0,77.3,0.8,122.0,78.6,0.8,39.0,77.3,0.8,92.0,78.66,84.02,3,4
2003,1181,1242,0,3,2,1,81.97,70.4,81.33,66.37,11.57,14.97,0.63,4.03,81.97,0.45,0.36,0.71,13.83,14.03,8.5,5.13,36.87,81.33,0.49,0.34,0.67,16.73,14.9,10.13,4.9,41.2,78.6,0.8,39.0,77.3,0.8,92.0,75.0,0.8,42.0,77.3,0.8,122.0,84.02,78.66,4,3
2003,1246,1458,1,1,5,-4,77.53,64.09,70.72,58.69,13.44,12.03,6.81,5.4,77.53,0.49,0.36,0.71,16.19,14.06,7.81,5.09,37.03,70.72,0.46,0.36,0.74,13.31,10.52,6.97,2.83,32.86,79.6,1.0,109.0,75.6,1.0,164.0,62.6,0.8,40.0,63.9,0.7,59.0,77.92,107.39,4,2
2003,1458,1246,0,5,1,4,70.72,58.69,77.53,64.09,12.03,13.44,6.81,5.4,70.72,0.46,0.36,0.74,13.31,10.52,6.97,2.83,32.86,77.53,0.49,0.36,0.71,16.19,14.06,7.81,5.09,37.03,62.6,0.8,40.0,63.9,0.7,59.0,79.6,1.0,109.0,75.6,1.0,164.0,107.39,77.92,2,4
2003,1266,1338,1,3,2,1,78.39,67.68,74.6,58.83,10.71,15.77,3.79,8.85,78.39,0.48,0.38,0.77,16.32,13.57,6.0,3.64,37.18,74.6,0.5,0.36,0.64,17.77,15.1,8.07,4.1,36.67,80.2,0.8,29.0,75.5,0.8,58.0,68.8,1.0,73.0,71.9,0.9,114.0,106.66,112.28,2,4
2003,1338,1266,0,2,3,-1,74.6,58.83,78.39,67.68,15.77,10.71,3.79,8.85,74.6,0.5,0.36,0.64,17.77,15.1,8.07,4.1,36.67,78.39,0.48,0.38,0.77,16.32,13.57,6.0,3.64,37.18,68.8,1.0,73.0,71.9,0.9,114.0,80.2,0.8,29.0,75.5,0.8,58.0,112.28,106.66,4,2
2003,1277,1268,1,7,6,1,67.23,60.97,80.79,66.86,6.26,13.93,13.56,5.89,67.23,0.45,0.37,0.73,13.61,14.55,6.39,3.71,34.94,80.79,0.46,0.4,0.7,18.89,14.11,10.89,6.61,40.5,66.2,0.8,61.0,63.4,0.6,42.0,81.0,0.6,68.0,80.1,0.5,74.0,85.41,101.24,3,2
2003,1268,1277,0,6,7,-1,80.79,66.86,67.23,60.97,13.93,6.26,13.56,5.89,80.79,0.46,0.4,0.7,18.89,14.11,10.89,6.61,40.5,67.23,0.45,0.37,0.73,13.61,14.55,6.39,3.71,34.94,81.0,0.6,68.0,80.1,0.5,74.0,66.2,0.8,61.0,63.4,0.6,42.0,101.24,85.41,2,3
2003,1328,1139,1,1,12,-11,71.17,60.17,68.59,60.93,11.0,7.66,2.58,0.76,71.17,0.45,0.39,0.71,14.17,11.8,6.93,3.77,37.1,68.59,0.48,0.39,0.72,12.97,10.41,6.34,1.86,28.21,67.4,0.8,44.0,66.2,0.8,62.0,64.6,0.8,13.0,66.1,0.8,44.0,84.26,155.42,4,4
2003,1139,1328,0,12,1,11,68.59,60.93,71.17,60.17,7.66,11.0,2.58,0.76,68.59,0.48,0.39,0.72,12.97,10.41,6.34,1.86,28.21,71.17,0.45,0.39,0.71,14.17,11.8,6.93,3.77,37.1,64.6,0.8,13.0,66.1,0.8,44.0,67.4,0.8,44.0,66.2,0.8,62.0,155.42,84.26,4,4
2003,1393,1120,1,3,10,-7,80.1,69.9,70.1,65.57,10.21,4.53,10.0,4.33,80.1,0.47,0.33,0.69,14.97,13.62,8.31,7.28,41.21,70.1,0.47,0.34,0.66,13.4,15.9,8.03,4.97,34.5,81.8,0.8,14.0,78.3,0.8,47.0,61.6,0.4,-17.0,62.1,0.4,-74.0,100.97,92.38,3,3
2003,1120,1393,0,10,3,7,70.1,65.57,80.1,69.9,4.53,10.21,10.0,4.33,70.1,0.47,0.34,0.66,13.4,15.9,8.03,4.97,34.5,80.1,0.47,0.33,0.69,14.97,13.62,8.31,7.28,41.21,61.6,0.4,-17.0,62.1,0.4,-74.0,81.8,0.8,14.0,78.3,0.8,47.0,92.38,100.97,3,3
2003,1400,1163,1,1,5,-4,78.86,68.68,80.03,71.4,10.18,8.63,1.18,2.72,78.86,0.45,0.35,0.71,14.5,13.43,6.39,3.86,42.32,80.03,0.47,0.39,0.67,15.63,15.8,5.93,7.73,42.67,77.8,0.8,31.0,78.0,0.8,64.0,76.0,0.6,39.0,76.8,0.6,59.0,82.81,102.71,2,4
2003,1163,1400,0,5,1,4,80.03,71.4,78.86,68.68,8.63,10.18,1.18,2.72,80.03,0.47,0.39,0.67,15.63,15.8,5.93,7.73,42.67,78.86,0.45,0.35,0.71,14.5,13.43,6.39,3.86,42.32,76.0,0.6,39.0,76.8,0.6,59.0,77.8,0.8,31.0,78.0,0.8,64.0,102.71,82.81,4,2
2003,1242,1112,1,2,1,1,81.33,66.37,85.21,70.25,14.97,14.96,3.88,3.88,81.33,0.49,0.34,0.67,16.73,14.9,10.13,4.9,41.2,85.21,0.46,0.35,0.7,17.64,14.79,8.46,4.21,42.82,75.0,0.8,42.0,77.3,0.8,122.0,81.8,0.8,29.0,85.6,0.9,128.0,78.66,89.41,3,2
2003,1112,1242,0,1,2,-1,85.21,70.25,81.33,66.37,14.96,14.97,3.88,3.88,85.21,0.46,0.35,0.7,17.64,14.79,8.46,4.21,42.82,81.33,0.49,0.34,0.67,16.73,14.9,10.13,4.9,41.2,81.8,0.8,29.0,85.6,0.9,128.0,75.0,0.8,42.0,77.3,0.8,122.0,89.41,78.66,2,3
2003,1266,1246,1,3,1,2,78.39,67.68,77.53,64.09,10.71,13.44,0.86,3.58,78.39,0.48,0.38,0.77,16.32,13.57,6.0,3.64,37.18,77.53,0.49,0.36,0.71,16.19,14.06,7.81,5.09,37.03,80.2,0.8,29.0,75.5,0.8,58.0,79.6,1.0,109.0,75.6,1.0,164.0,106.66,77.92,2,4
2003,1246,1266,0,1,3,-2,77.53,64.09,78.39,67.68,13.44,10.71,0.86,3.58,77.53,0.49,0.36,0.71,16.19,14.06,7.81,5.09,37.03,78.39,0.48,0.38,0.77,16.32,13.57,6.0,3.64,37.18,79.6,1.0,109.0,75.6,1.0,164.0,80.2,0.8,29.0,75.5,0.8,58.0,77.92,106.66,4,2
2003,1393,1328,1,3,1,2,80.1,69.9,71.17,60.17,10.21,11.0,8.94,9.73,80.1,0.47,0.33,0.69,14.97,13.62,8.31,7.28,41.21,71.17,0.45,0.39,0.71,14.17,11.8,6.93,3.77,37.1,81.8,0.8,14.0,78.3,0.8,47.0,67.4,0.8,44.0,66.2,0.8,62.0,100.97,84.26,3,4
2003,1328,1393,0,1,3,-2,71.17,60.17,80.1,69.9,11.0,10.21,8.94,9.73,71.17,0.45,0.39,0.71,14.17,11.8,6.93,3.77,37.1,80.1,0.47,0.33,0.69,14.97,13.62,8.31,7.28,41.21,67.4,0.8,44.0,66.2,0.8,62.0,81.8,0.8,14.0,78.3,0.8,47.0,84.26,100.97,4,3
2003,1400,1277,1,1,7,-6,78.86,68.68,67.23,60.97,10.18,6.26,11.63,7.71,78.86,0.45,0.35,0.71,14.5,13.43,6.39,3.86,42.32,67.23,0.45,0.37,0.73,13.61,14.55,6.39,3.71,34.94,77.8,0.8,31.0,78.0,0.8,64.0,66.2,0.8,61.0,63.4,0.6,42.0,82.81,85.41,2,3
2003,1277,1400,0,7,1,6,67.23,60.97,78.86,68.68,6.26,10.18,11.63,7.71,67.23,0.45,0.37,0.73,13.61,14.55,6.39,3.71,34.94,78.86,0.45,0.35,0.71,14.5,13.43,6.39,3.86,42.32,66.2,0.8,61.0,63.4,0.6,42.0,77.8,0.8,31.0,78.0,0.8,64.0,85.41,82.81,3,2
2003,1242,1266,1,2,3,-1,81.33,66.37,78.39,67.68,14.97,10.71,2.94,1.31,81.33,0.49,0.34,0.67,16.73,14.9,10.13,4.9,41.2,78.39,0.48,0.38,0.77,16.32,13.57,6.0,3.64,37.18,75.0,0.8,42.0,77.3,0.8,122.0,80.2,0.8,29.0,75.5,0.8,58.0,78.66,106.66,3,2
2003,1266,1242,0,3,2,1,78.39,67.68,81.33,66.37,10.71,14.97,2.94,1.31,78.39,0.48,0.38,0.77,16.32,13.57,6.0,3.64,37.18,81.33,0.49,0.34,0.67,16.73,14.9,10.13,4.9,41.2,80.2,0.8,29.0,75.5,0.8,58.0,75.0,0.8,42.0,77.3,0.8,122.0,106.66,78.66,2,3
2003,1393,1400,1,3,1,2,80.1,69.9,78.86,68.68,10.21,10.18,1.25,1.22,80.1,0.47,0.33,0.69,14.97,13.62,8.31,7.28,41.21,78.86,0.45,0.35,0.71,14.5,13.43,6.39,3.86,42.32,81.8,0.8,14.0,78.3,0.8,47.0,77.8,0.8,31.0,78.0,0.8,64.0,100.97,82.81,3,2
2003,1400,1393,0,1,3,-2,78.86,68.68,80.1,69.9,10.18,10.21,1.25,1.22,78.86,0.45,0.35,0.71,14.5,13.43,6.39,3.86,42.32,80.1,0.47,0.33,0.69,14.97,13.62,8.31,7.28,41.21,77.8,0.8,31.0,78.0,0.8,64.0,81.8,0.8,14.0,78.3,0.8,47.0,82.81,100.97,2,3
2003,1393,1242,1,3,2,1,80.1,69.9,81.33,66.37,10.21,14.97,1.23,3.53,80.1,0.47,0.33,0.69,14.97,13.62,8.31,7.28,41.21,81.33,0.49,0.34,0.67,16.73,14.9,10.13,4.9,41.2,81.8,0.8,14.0,78.3,0.8,47.0,75.0,0.8,42.0,77.3,0.8,122.0,100.97,78.66,3,3
2003,1242,1393,0,2,3,-1,81.33,66.37,80.1,69.9,14.97,10.21,1.23,3.53,81.33,0.49,0.34,0.67,16.73,14.9,10.13,4.9,41.2,80.1,0.47,0.33,0.69,14.97,13.62,8.31,7.28,41.21,75.0,0.8,42.0,77.3,0.8,122.0,81.8,0.8,14.0,78.3,0.8,47.0,78.66,100.97,3,3
2004,1197,1250,1,16,16,0,72.1,73.97,65.86,63.68,-1.87,2.18,6.24,10.29,72.1,0.41,0.35,0.71,12.7,16.93,8.33,1.6,33.97,65.86,0.42,0.35,0.72,12.5,14.64,7.18,3.32,35.61,68.8,0.6,9.0,72.3,0.6,49.0,57.2,0.6,-2.0,64.7,0.7,56.0,242.5,235.8,4,4
2004,1250,1197,0,16,16,0,65.86,63.68,72.1,73.97,2.18,-1.87,6.24,10.29,65.86,0.42,0.35,0.72,12.5,14.64,7.18,3.32,35.61,72.1,0.41,0.35,0.71,12.7,16.93,8.33,1.6,33.97,57.2,0.6,-2.0,64.7,0.7,56.0,68.8,0.6,9.0,72.3,0.6,49.0,235.8,242.5,4,4
2004,1104,1356,1,8,9,-1,72.21,67.45,71.28,62.9,4.76,8.38,0.93,4.55,72.21,0.45,0.38,0.7,11.86,13.28,6.45,3.1,35.31,71.28,0.44,0.33,0.69,14.1,12.07,10.28,3.1,35.41,78.8,0.6,51.0,74.8,0.6,55.0,71.8,0.6,13.0,72.5,0.8,54.0,65.78,144.14,2,3
2004,1356,1104,0,9,8,1,71.28,62.9,72.21,67.45,8.38,4.76,0.93,4.55,71.28,0.44,0.33,0.69,14.1,12.07,10.28,3.1,35.41,72.21,0.45,0.38,0.7,11.86,13.28,6.45,3.1,35.31,71.8,0.6,13.0,72.5,0.8,54.0,78.8,0.6,51.0,74.8,0.6,55.0,144.14,65.78,3,2
2004,1163,1436,1,2,15,-13,79.09,63.94,66.4,62.1,15.15,4.3,12.69,1.84,79.09,0.48,0.4,0.62,18.24,13.79,6.15,8.73,44.79,66.4,0.43,0.33,0.68,14.57,12.57,7.0,2.87,36.53,71.2,0.8,39.0,70.7,0.8,75.0,67.0,0.8,67.0,65.9,0.7,68.0,97.33,226.35,4,4
2004,1436,1163,0,15,2,13,66.4,62.1,79.09,63.94,4.3,15.15,12.69,1.84,66.4,0.43,0.33,0.68,14.57,12.57,7.0,2.87,36.53,79.09,0.48,0.4,0.62,18.24,13.79,6.15,8.73,44.79,67.0,0.8,67.0,65.9,0.7,68.0,71.2,0.8,39.0,70.7,0.8,75.0,226.35,97.33,4,4
2004,1177,1173,1,7,10,-3,70.87,67.67,67.97,64.09,3.2,3.88,2.9,3.57,70.87,0.47,0.36,0.7,13.73,13.43,5.7,2.37,35.83,67.97,0.45,0.33,0.67,14.94,14.28,4.53,2.84,38.0,72.0,0.8,35.0,69.8,0.8,73.0,62.4,0.6,8.0,64.5,0.5,11.0,107.96,126.26,4,4
2004,1173,1177,0,10,7,3,67.97,64.09,70.87,67.67,3.88,3.2,2.9,3.57,67.97,0.45,0.33,0.67,14.94,14.28,4.53,2.84,38.0,70.87,0.47,0.36,0.7,13.73,13.43,5.7,2.37,35.83,62.4,0.6,8.0,64.5,0.5,11.0,72.0,0.8,35.0,69.8,0.8,73.0,126.26,107.96,4,4
2004,1181,1106,1,1,16,-15,79.75,64.97,61.43,60.6,14.78,0.83,18.32,4.37,79.75,0.47,0.37,0.73,14.25,14.19,9.34,6.81,36.25,61.43,0.42,0.33,0.66,10.27,17.2,7.07,3.13,34.47,78.8,0.6,13.0,80.5,0.6,65.0,63.2,1.0,34.0,66.0,0.9,89.0,64.87,247.13,4,4
2004,1106,1181,0,16,1,15,61.43,60.6,79.75,64.97,0.83,14.78,18.32,4.37,61.43,0.42,0.33,0.66,10.27,17.2,7.07,3.13,34.47,79.75,0.47,0.37,0.73,14.25,14.19,9.34,6.81,36.25,63.2,1.0,34.0,66.0,0.9,89.0,78.8,0.6,13.0,80.5,0.6,65.0,247.13,64.87,4,4
2004,1211,1434,1,2,15,-13,82.34,65.93,72.28,71.45,16.41,0.83,10.07,5.52,82.34,0.51,0.41,0.76,18.21,13.55,6.28,3.79,39.48,72.28,0.44,0.31,0.71,15.41,16.17,6.66,3.28,38.41,80.0,1.0,69.0,80.9,1.0,171.0,79.0,1.0,56.0,74.9,0.8,37.0,129.44,172.6,4,4
2004,1434,1211,0,15,2,13,72.28,71.45,82.34,65.93,0.83,16.41,10.07,5.52,72.28,0.44,0.31,0.71,15.41,16.17,6.66,3.28,38.41,82.34,0.51,0.41,0.76,18.21,13.55,6.28,3.79,39.48,79.0,1.0,56.0,74.9,0.8,37.0,80.0,1.0,69.0,80.9,1.0,171.0,172.6,129.44,4,4
2004,1264,1196,1,12,5,7,74.34,63.45,76.97,69.13,10.9,7.83,2.62,5.69,74.34,0.44,0.37,0.76,10.79,13.0,9.45,4.17,34.86,76.97,0.48,0.38,0.75,16.27,14.67,6.53,3.13,35.17,75.2,0.8,43.0,78.7,0.9,144.0,72.8,0.6,-4.0,71.9,0.6,10.0,178.81,71.59,4,4
2004,1196,1264,0,5,12,-7,76.97,69.13,74.34,63.45,7.83,10.9,2.62,5.69,76.97,0.48,0.38,0.75,16.27,14.67,6.53,3.13,35.17,74.34,0.44,0.37,0.76,10.79,13.0,9.45,4.17,34.86,72.8,0.6,-4.0,71.9,0.6,10.0,75.2,0.8,43.0,78.7,0.9,144.0,71.59,178.81,4,4
2004,1268,1431,1,4,13,-9,77.37,71.77,75.48,67.24,5.6,8.24,1.88,4.53,77.37,0.44,0.33,0.63,14.03,15.13,8.73,6.77,41.5,75.48,0.47,0.38,0.75,16.28,13.55,7.0,2.62,34.34,81.4,1.0,22.0,77.3,0.6,-10.0,66.6,0.6,9.0,66.6,0.7,16.0,65.63,130.29,4,4
2004,1431,1268,0,13,4,9,75.48,67.24,77.37,71.77,8.24,5.6,1.88,4.53,75.48,0.47,0.38,0.75,16.28,13.55,7.0,2.62,34.34,77.37,0.44,0.33,0.63,14.03,15.13,8.73,6.77,41.5,66.6,0.6,9.0,66.6,0.7,16.0,81.4,1.0,22.0,77.3,0.6,-10.0,130.29,65.63,4,4
2004,1305,1277,1,10,7,3,75.5,66.17,71.45,67.34,9.33,4.1,4.05,1.18,75.5,0.46,0.34,0.71,14.23,13.0,6.5,4.7,38.87,71.45,0.5,0.4,0.77,14.72,14.62,7.07,1.86,30.48,71.8,1.0,71.0,74.2,0.9,113.0,67.4,0.6,35.0,66.9,0.7,53.0,114.62,92.1,4,3
